id_orgao,id_servico,nome_orgao
58108,1122,Ministério da Economia (ME)
58108,1195,Ministério da Economia (ME)
58108,1194,Ministério da Economia (ME)
58108,1123,Ministério da Economia (ME)
34303,2954,Fundação Escola Nacional de Administração Pública (ENAP)
34303,2953,Fundação Escola Nacional de Administração Pública (ENAP)
58108,1167,Ministério da Economia (ME)
58108,33,Ministério da Economia (ME)
58108,1499,Ministério da Economia (ME)
37528,57,Ministério da Educação (MEC)
58108,1196,Ministério da Economia (ME)
34306,2563,Fundação Instituto de Pesquisa Econômica Aplicada (IPEA)
58108,1124,Ministério da Economia (ME)
34303,3272,Fundação Escola Nacional de Administração Pública (ENAP)
34303,3207,Fundação Escola Nacional de Administração Pública (ENAP)
34306,2564,Fundação Instituto de Pesquisa Econômica Aplicada (IPEA)
34303,2356,Fundação Escola Nacional de Administração Pública (ENAP)
6041,2806,Casa Civil da Presidência da República (CC-PR)
34303,2357,Fundação Escola Nacional de Administração Pública (ENAP)
34303,2952,Fundação Escola Nacional de Administração Pública (ENAP)
34303,3371,Fundação Escola Nacional de Administração Pública (ENAP)
37525,72,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
34306,2880,Fundação Instituto de Pesquisa Econômica Aplicada (IPEA)
34303,2767,Fundação Escola Nacional de Administração Pública (ENAP)
909,3308,Agência Nacional de Energia Elétrica (ANEEL)
37548,7636,Ministério da Infraestrutura (MINFRA)
34301,2366,Fundação Casa de Rui Barbosa (FCRB)
36802,3042,Instituto Nacional do Seguro Social (INSS)
37525,1245,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,1109,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,539,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
911,3084,Agência Nacional de Telecomunicações (ANATEL)
911,3085,Agência Nacional de Telecomunicações (ANATEL)
37525,613,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
908,3055,Agência Nacional de Aviação Civil (ANAC)
911,3080,Agência Nacional de Telecomunicações (ANATEL)
37525,1253,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
908,2893,Agência Nacional de Aviação Civil (ANAC)
911,3079,Agência Nacional de Telecomunicações (ANATEL)
23732,74,Departamento Nacional de Infraestrutura de Transportes (DNIT)
911,3075,Agência Nacional de Telecomunicações (ANATEL)
37525,1252,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,2557,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,1232,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
36802,2515,Instituto Nacional do Seguro Social (INSS)
37525,2556,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
37525,2272,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
36802,2524,Instituto Nacional do Seguro Social (INSS)
37065,866,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN)
911,3074,Agência Nacional de Telecomunicações (ANATEL)
43381,3442,Serviço Federal de Processamento de Dados (SERPRO)
43381,3453,Serviço Federal de Processamento de Dados (SERPRO)
43381,3455,Serviço Federal de Processamento de Dados (SERPRO)
36802,2516,Instituto Nacional do Seguro Social (INSS)
36785,5096,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
911,3073,Agência Nacional de Telecomunicações (ANATEL)
911,3076,Agência Nacional de Telecomunicações (ANATEL)
911,3077,Agência Nacional de Telecomunicações (ANATEL)
911,3072,Agência Nacional de Telecomunicações (ANATEL)
913,8046,Agência Nacional de Transportes Terrestres (ANTT)
36724,2783,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)
58108,1504,Ministério da Economia (ME)
916,2196,Agência Nacional do Cinema (ANCINE)
58107,62,Ministério da Justiça e Segurança Pública (MJSP)
36802,53,Instituto Nacional do Seguro Social (INSS)
34302,2972,Fundação Cultural Palmares (FCP)
36802,2520,Instituto Nacional do Seguro Social (INSS)
37528,898,Ministério da Educação (MEC)
36802,2523,Instituto Nacional do Seguro Social (INSS)
36802,5222,Instituto Nacional do Seguro Social (INSS)
36802,5231,Instituto Nacional do Seguro Social (INSS)
36785,5098,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
36802,2529,Instituto Nacional do Seguro Social (INSS)
913,8049,Agência Nacional de Transportes Terrestres (ANTT)
37540,1033,Ministério de Minas e Energia (MME)
36785,5087,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
908,7508,Agência Nacional de Aviação Civil (ANAC)
58107,63,Ministério da Justiça e Segurança Pública (MJSP)
917,3166,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
913,8051,Agência Nacional de Transportes Terrestres (ANTT)
913,8047,Agência Nacional de Transportes Terrestres (ANTT)
36785,5095,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
58108,4266,Ministério da Economia (ME)
917,3168,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
32996,4815,Empresa Brasil de Comunicação S.A. (EBC)
36785,5097,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
32996,4791,Empresa Brasil de Comunicação S.A. (EBC)
32996,5133,Empresa Brasil de Comunicação S.A. (EBC)
58108,4169,Ministério da Economia (ME)
917,3165,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
36785,5048,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
36785,4813,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
32996,5461,Empresa Brasil de Comunicação S.A. (EBC)
58108,1155,Ministério da Economia (ME)
37525,1433,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
36785,5040,Instituto Nacional de Colonização e Reforma Agrária (INCRA)
37525,2632,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
6041,5449,Casa Civil da Presidência da República (CC-PR)
32996,4800,Empresa Brasil de Comunicação S.A. (EBC)
913,8048,Agência Nacional de Transportes Terrestres (ANTT)
32996,4795,Empresa Brasil de Comunicação S.A. (EBC)
8382,2630,Conselho Administrativo de Defesa Econômica (CADE)
8382,8,Conselho Administrativo de Defesa Econômica (CADE)
58108,1012,Ministério da Economia (ME)
8382,3189,Conselho Administrativo de Defesa Econômica (CADE)
917,3163,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
36790,2812,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP)
8382,7,Conselho Administrativo de Defesa Econômica (CADE)
58108,4106,Ministério da Economia (ME)
58108,4380,Ministério da Economia (ME)
7907,3199,Comissão de Valores Mobiliários (CVM)
913,8054,Agência Nacional de Transportes Terrestres (ANTT)
916,5240,Agência Nacional do Cinema (ANCINE)
58108,4185,Ministério da Economia (ME)
58108,4186,Ministério da Economia (ME)
32996,5351,Empresa Brasil de Comunicação S.A. (EBC)
57779,5792,Universidade Federal do Espírito Santo (UFES)
32996,5460,Empresa Brasil de Comunicação S.A. (EBC)
43381,3448,Serviço Federal de Processamento de Dados (SERPRO)
58108,4320,Ministério da Economia (ME)
37525,1244,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
890,4338,Agência Espacial Brasileira (AEB)
55699,4346,Superintendência da Zona Franca de Manaus (SUFRAMA)
58108,4286,Ministério da Economia (ME)
58108,61,Ministério da Economia (ME)
37524,3759,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
58109,1219,Ministério do Desenvolvimento Regional (MDR)
58109,1423,Ministério do Desenvolvimento Regional (MDR)
55699,4030,Superintendência da Zona Franca de Manaus (SUFRAMA)
916,5239,Agência Nacional do Cinema (ANCINE)
913,8060,Agência Nacional de Transportes Terrestres (ANTT)
913,8059,Agência Nacional de Transportes Terrestres (ANTT)
58108,4253,Ministério da Economia (ME)
913,8052,Agência Nacional de Transportes Terrestres (ANTT)
58108,4281,Ministério da Economia (ME)
58108,793,Ministério da Economia (ME)
58108,4301,Ministério da Economia (ME)
913,8050,Agência Nacional de Transportes Terrestres (ANTT)
58108,4279,Ministério da Economia (ME)
58108,4105,Ministério da Economia (ME)
36755,5878,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
58108,4291,Ministério da Economia (ME)
58108,4315,Ministério da Economia (ME)
7907,2937,Comissão de Valores Mobiliários (CVM)
37528,1308,Ministério da Educação (MEC)
917,6861,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
36802,3040,Instituto Nacional do Seguro Social (INSS)
914,2626,Agência Nacional de Vigilância Sanitária (ANVISA)
58108,1130,Ministério da Economia (ME)
914,3282,Agência Nacional de Vigilância Sanitária (ANVISA)
916,5268,Agência Nacional do Cinema (ANCINE)
917,6870,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
6041,5434,Casa Civil da Presidência da República (CC-PR)
58108,4250,Ministério da Economia (ME)
58108,4305,Ministério da Economia (ME)
37528,1446,Ministério da Educação (MEC)
33001,4757,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)
34339,5529,Fundo Nacional de Desenvolvimento da Educação (FNDE)
917,6867,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
37528,1106,Ministério da Educação (MEC)
34299,3273,Fundação Alexandre de Gusmão (FUNAG)
58108,4107,Ministério da Economia (ME)
58108,4309,Ministério da Economia (ME)
37528,1107,Ministério da Educação (MEC)
37528,1255,Ministério da Educação (MEC)
913,8058,Agência Nacional de Transportes Terrestres (ANTT)
37021,3290,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
909,2207,Agência Nacional de Energia Elétrica (ANEEL)
36789,2993,Instituto Nacional de Educação de Surdos (INES)
913,8055,Agência Nacional de Transportes Terrestres (ANTT)
917,6860,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58108,4168,Ministério da Economia (ME)
913,8035,Agência Nacional de Transportes Terrestres (ANTT)
37021,2882,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ)
58108,4179,Ministério da Economia (ME)
4715,89,Banco Central do Brasil (BACEN)
36793,3277,"Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO)"
37528,1455,Ministério da Educação (MEC)
917,6876,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
34302,2970,Fundação Cultural Palmares (FCP)
916,5266,Agência Nacional do Cinema (ANCINE)
37528,988,Ministério da Educação (MEC)
917,6866,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58045,5593,Ministério da Cidadania (MCIDADANIA)
37534,5510,Ministério da Saúde (MS)
913,7902,Agência Nacional de Transportes Terrestres (ANTT)
37548,7618,Ministério da Infraestrutura (MINFRA)
917,6863,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
37548,7635,Ministério da Infraestrutura (MINFRA)
917,7595,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,6884,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,6886,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
4715,1291,Banco Central do Brasil (BACEN)
917,6888,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58107,2354,Ministério da Justiça e Segurança Pública (MJSP)
58045,981,Ministério da Cidadania (MCIDADANIA)
58045,980,Ministério da Cidadania (MCIDADANIA)
37525,961,"Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)"
58108,4255,Ministério da Economia (ME)
4715,1699,Banco Central do Brasil (BACEN)
4715,1701,Banco Central do Brasil (BACEN)
4715,1692,Banco Central do Brasil (BACEN)
58108,4312,Ministério da Economia (ME)
58108,4167,Ministério da Economia (ME)
58108,4306,Ministério da Economia (ME)
4715,1086,Banco Central do Brasil (BACEN)
58108,4310,Ministério da Economia (ME)
58108,4307,Ministério da Economia (ME)
4715,1217,Banco Central do Brasil (BACEN)
55699,4035,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4037,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4034,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4028,Superintendência da Zona Franca de Manaus (SUFRAMA)
58108,4290,Ministério da Economia (ME)
55699,4077,Superintendência da Zona Franca de Manaus (SUFRAMA)
58108,4314,Ministério da Economia (ME)
58108,4299,Ministério da Economia (ME)
37524,1159,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
58108,4300,Ministério da Economia (ME)
58108,4302,Ministério da Economia (ME)
58107,2945,Ministério da Justiça e Segurança Pública (MJSP)
55699,4264,Superintendência da Zona Franca de Manaus (SUFRAMA)
822,913,Advocacia-Geral da União (AGU)
58108,1475,Ministério da Economia (ME)
58108,4325,Ministério da Economia (ME)
55699,4347,Superintendência da Zona Franca de Manaus (SUFRAMA)
913,4565,Agência Nacional de Transportes Terrestres (ANTT)
908,2193,Agência Nacional de Aviação Civil (ANAC)
908,3056,Agência Nacional de Aviação Civil (ANAC)
908,2599,Agência Nacional de Aviação Civil (ANAC)
55943,2588,Superintendência de Seguros Privados (SUSEP)
55943,2589,Superintendência de Seguros Privados (SUSEP)
55943,2587,Superintendência de Seguros Privados (SUSEP)
58045,985,Ministério da Cidadania (MCIDADANIA)
58108,4182,Ministério da Economia (ME)
908,3069,Agência Nacional de Aviação Civil (ANAC)
908,3068,Agência Nacional de Aviação Civil (ANAC)
908,3067,Agência Nacional de Aviação Civil (ANAC)
58108,1473,Ministério da Economia (ME)
58107,3537,Ministério da Justiça e Segurança Pública (MJSP)
908,2600,Agência Nacional de Aviação Civil (ANAC)
58108,4183,Ministério da Economia (ME)
58108,4101,Ministério da Economia (ME)
36726,2478,Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio)
36765,5785,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
58107,3509,Ministério da Justiça e Segurança Pública (MJSP)
36732,5780,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
55699,4262,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4263,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4040,Superintendência da Zona Franca de Manaus (SUFRAMA)
7907,6730,Comissão de Valores Mobiliários (CVM)
58107,3370,Ministério da Justiça e Segurança Pública (MJSP)
55699,4039,Superintendência da Zona Franca de Manaus (SUFRAMA)
913,7904,Agência Nacional de Transportes Terrestres (ANTT)
58107,1165,Ministério da Justiça e Segurança Pública (MJSP)
58045,963,Ministério da Cidadania (MCIDADANIA)
55699,4038,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4031,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4349,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4348,Superintendência da Zona Franca de Manaus (SUFRAMA)
58107,2946,Ministério da Justiça e Segurança Pública (MJSP)
58107,1164,Ministério da Justiça e Segurança Pública (MJSP)
58107,2950,Ministério da Justiça e Segurança Pública (MJSP)
55699,4017,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4025,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4344,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4027,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4163,Superintendência da Zona Franca de Manaus (SUFRAMA)
58107,359,Ministério da Justiça e Segurança Pública (MJSP)
58107,3285,Ministério da Justiça e Segurança Pública (MJSP)
55699,4023,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4036,Superintendência da Zona Franca de Manaus (SUFRAMA)
55699,4033,Superintendência da Zona Franca de Manaus (SUFRAMA)
57769,5848,Universidade Federal de Juiz de Fora (UFJF)
917,6865,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,6862,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58107,2943,Ministério da Justiça e Segurança Pública (MJSP)
58107,67,Ministério da Justiça e Segurança Pública (MJSP)
58107,2951,Ministério da Justiça e Segurança Pública (MJSP)
55699,4265,Superintendência da Zona Franca de Manaus (SUFRAMA)
917,6887,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,6872,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
917,6869,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
36789,2489,Instituto Nacional de Educação de Surdos (INES)
917,6883,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
58107,4359,Ministério da Justiça e Segurança Pública (MJSP)
58045,1174,Ministério da Cidadania (MCIDADANIA)
36789,2499,Instituto Nacional de Educação de Surdos (INES)
917,6885,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
37524,7676,"Ministério da Agricultura, Pecuária e Abastecimento (MAPA)"
36783,1082,Instituto Nacional da Propriedade Industrial (INPI)
58107,3679,Ministério da Justiça e Segurança Pública (MJSP)
58107,3708,Ministério da Justiça e Segurança Pública (MJSP)
36802,5148,Instituto Nacional do Seguro Social (INSS)
917,2217,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)"
